table_fqn,catalog,schema,table_name,domain,column_name,column_fqn,data_type,data_type_display,is_key_candidate,description
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251456,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251456,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251457,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251457,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251458,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251458,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251459,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251459,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251460,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251460,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251461,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251461,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251462,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251462,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251463,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251463,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251464,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251464,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251465,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251465,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251466,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251466,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251467,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251467,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251468,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251468,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251469,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251469,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251470,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251470,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251471,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251471,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251472,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251472,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251473,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251473,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251474,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251474,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251475,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251475,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251476,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251476,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251477,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251477,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251478,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251478,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251479,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251479,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251480,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251480,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251481,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251481,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251482,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251482,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251483,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251483,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251484,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251484,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251485,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251485,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251486,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251486,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251487,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251487,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251488,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251488,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251489,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251489,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251490,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251490,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251491,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251491,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251492,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251492,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251493,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251493,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251494,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251494,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251495,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251495,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251496,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251496,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251497,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251497,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251498,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251498,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251499,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251499,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251500,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251500,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251501,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251501,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251502,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251502,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251503,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251503,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251504,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251504,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251505,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251505,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251506,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251506,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251507,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251507,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251508,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251508,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251509,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251509,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251510,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251510,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251511,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251511,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251512,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251512,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251513,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251513,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251514,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251514,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251515,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251515,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251516,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251516,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251517,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251517,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251518,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251518,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251519,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251519,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251520,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251520,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251521,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251521,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251522,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251522,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251523,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251523,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251524,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251524,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251525,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251525,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251526,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251526,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251527,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251527,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251528,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251528,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251529,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251529,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251530,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251530,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251531,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251531,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251532,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251532,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251533,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251533,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251534,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251534,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251535,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251535,FLOAT,double,False,
VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs,hive_geo_old,pm_counter,pv_zte_3g_r2cellcalldroptraffichs,Noisy Metadata,c310251536,VTNet Datalake Presto.hive_geo_old.pm_counter.pv_zte_3g_r2cellcalldroptraffichs.c310251536,FLOAT,double,False,
