wifi_id,device_id,record_time,date_hour,ssid,band,channel,standard,signal_dbm,noise_dbm,client_count,tx_rate_mbps,rx_rate_mbps,retry_rate,province_code,duration,ne_id,created_date,wifi_name,wifi_max_bit_rate,wifi_channel,wifi_ssid,wifi_standard,wifi_regulatory_domain,wifi_total_bytes_sent,wifi_total_bytes_received,wifi_total_packets_sent,wifi_total_packets_received,wifi_total_associations,wifi_error_sent,wifi_error_received,wifi_total_psk_failures,wifi_total_integrity_failures,wifi_transmit_power,ip_address,connect_status,product_class,sw_version,hardware_version,manufacture
WIFI007061,CPE0008,2026-08-20 13:00:00,2026-08-20-13,SYNTH-007,5GHz,48,802.11ac,-50.9,-90,2,162.72,164.89,0.1,SLA,3600,NE0008,2026-08-20 13:00:00,SYNTH-007,162.72,48,SYNTH-007,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.7,connected,CPE,1.2.1,,ZTE
WIFI010061,CPE0011,2026-08-20 13:00:00,2026-08-20-13,SYNTH-010,5GHz,44,802.11ac,-50.44,-90,1,162.92,249.19,0.04,CMU,3600,NE0011,2026-08-20 13:00:00,SYNTH-010,162.92,44,SYNTH-010,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.10,connected,CPE,1.2.1,,ZTE
WIFI013061,CPE0014,2026-08-20 13:00:00,2026-08-20-13,SYNTH-013,5GHz,40,802.11ac,-70.51,-90,9,251.65,131.99,0.11,CMU,3600,NE0014,2026-08-20 13:00:00,SYNTH-013,251.65,40,SYNTH-013,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.13,connected,CPE,1.2.1,,ZTE
WIFI016061,CPE0017,2026-08-20 13:00:00,2026-08-20-13,SYNTH-016,5GHz,36,802.11ac,-53.35,-90,3,320.1,115.39,0.11,NBH,3600,NE0017,2026-08-20 13:00:00,SYNTH-016,320.1,36,SYNTH-016,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.16,connected,CPE,1.2.1,,ZTE
WIFI019061,CPE0020,2026-08-20 13:00:00,2026-08-20-13,SYNTH-019,5GHz,48,802.11ac,-55.95,-90,3,262.04,165.89,0.03,NBH,3600,NE0020,2026-08-20 13:00:00,SYNTH-019,262.04,48,SYNTH-019,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.19,connected,CPE,1.2.1,,ZTE
WIFI022061,CPE0023,2026-08-20 13:00:00,2026-08-20-13,SYNTH-022,5GHz,44,802.11ac,-47.88,-90,5,302.78,160.93,0.09,HCM,3600,NE0023,2026-08-20 13:00:00,SYNTH-022,302.78,44,SYNTH-022,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.22,connected,CPE,1.2.1,,ZTE
WIFI025061,CPE0026,2026-08-20 13:00:00,2026-08-20-13,SYNTH-025,5GHz,40,802.11ac,-56.01,-90,6,321.48,115.8,0.11,KHA,3600,NE0026,2026-08-20 13:00:00,SYNTH-025,321.48,40,SYNTH-025,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.25,connected,CPE,1.2.1,,ZTE
WIFI028061,CPE0029,2026-08-20 13:00:00,2026-08-20-13,SYNTH-028,5GHz,36,802.11ac,-57.76,-90,9,304.41,384.41,0.06,KHA,3600,NE0029,2026-08-20 13:00:00,SYNTH-028,304.41,36,SYNTH-028,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.28,connected,CPE,1.2.1,,ZTE
WIFI002062,CPE0003,2026-08-20 14:00:00,2026-08-20-14,SYNTH-002,5GHz,44,802.11ac,-65.54,-90,8,124.86,239.58,0.1,DBN,3600,NE0003,2026-08-20 14:00:00,SYNTH-002,124.86,44,SYNTH-002,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.2,connected,CPE,1.2.1,,ZTE
WIFI005062,CPE0006,2026-08-20 14:00:00,2026-08-20-14,SYNTH-005,5GHz,40,802.11ac,-69.83,-90,3,392.06,162.88,0.01,SLA,3600,NE0006,2026-08-20 14:00:00,SYNTH-005,392.06,40,SYNTH-005,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.5,connected,CPE,1.2.1,,ZTE
WIFI008062,CPE0009,2026-08-20 14:00:00,2026-08-20-14,SYNTH-008,5GHz,36,802.11ac,-64.89,-90,7,365.43,359.81,0.09,SLA,3600,NE0009,2026-08-20 14:00:00,SYNTH-008,365.43,36,SYNTH-008,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.8,connected,CPE,1.2.1,,ZTE
WIFI011062,CPE0012,2026-08-20 14:00:00,2026-08-20-14,SYNTH-011,5GHz,48,802.11ac,-57.41,-90,4,268.76,278.51,0.08,CMU,3600,NE0012,2026-08-20 14:00:00,SYNTH-011,268.76,48,SYNTH-011,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.11,connected,CPE,1.2.1,,ZTE
WIFI014062,CPE0015,2026-08-20 14:00:00,2026-08-20-14,SYNTH-014,5GHz,44,802.11ac,-49.86,-90,8,390.07,221.4,0.06,CMU,3600,NE0015,2026-08-20 14:00:00,SYNTH-014,390.07,44,SYNTH-014,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.14,connected,CPE,1.2.1,,ZTE
WIFI017062,CPE0018,2026-08-20 14:00:00,2026-08-20-14,SYNTH-017,5GHz,40,802.11ac,-52.15,-90,5,318.61,101.83,0.04,NBH,3600,NE0018,2026-08-20 14:00:00,SYNTH-017,318.61,40,SYNTH-017,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.17,connected,CPE,1.2.1,,ZTE
WIFI020062,CPE0021,2026-08-20 14:00:00,2026-08-20-14,SYNTH-020,5GHz,36,802.11ac,-62.94,-90,3,223.48,131.81,0.06,HCM,3600,NE0021,2026-08-20 14:00:00,SYNTH-020,223.48,36,SYNTH-020,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.20,connected,CPE,1.2.1,,ZTE
WIFI023062,CPE0024,2026-08-20 14:00:00,2026-08-20-14,SYNTH-023,5GHz,48,802.11ac,-67.29,-90,6,179.76,214.98,0.05,HCM,3600,NE0024,2026-08-20 14:00:00,SYNTH-023,179.76,48,SYNTH-023,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.23,connected,CPE,1.2.1,,ZTE
WIFI026062,CPE0027,2026-08-20 14:00:00,2026-08-20-14,SYNTH-026,5GHz,44,802.11ac,-53.45,-90,8,337.02,91.09,0.1,KHA,3600,NE0027,2026-08-20 14:00:00,SYNTH-026,337.02,44,SYNTH-026,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.26,connected,CPE,1.2.1,,ZTE
WIFI029062,CPE0030,2026-08-20 14:00:00,2026-08-20-14,SYNTH-029,5GHz,40,802.11ac,-51.3,-90,7,141.33,113.02,0.04,KHA,3600,NE0030,2026-08-20 14:00:00,SYNTH-029,141.33,40,SYNTH-029,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.29,connected,CPE,1.2.1,,ZTE
WIFI000063,CPE0001,2026-08-20 15:00:00,2026-08-20-15,SYNTH-000,5GHz,36,802.11ac,-62.75,-90,9,220.17,303.79,0.02,DBN,3600,NE0001,2026-08-20 15:00:00,SYNTH-000,220.17,36,SYNTH-000,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.0,connected,CPE,1.2.1,,ZTE
WIFI003063,CPE0004,2026-08-20 15:00:00,2026-08-20-15,SYNTH-003,5GHz,48,802.11ac,-66.46,-90,1,260.33,199.52,0.04,DBN,3600,NE0004,2026-08-20 15:00:00,SYNTH-003,260.33,48,SYNTH-003,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.3,connected,CPE,1.2.1,,ZTE
WIFI006063,CPE0007,2026-08-20 15:00:00,2026-08-20-15,SYNTH-006,5GHz,44,802.11ac,-55.08,-90,9,103.2,331.54,0.04,SLA,3600,NE0007,2026-08-20 15:00:00,SYNTH-006,103.2,44,SYNTH-006,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.6,connected,CPE,1.2.1,,ZTE
WIFI009063,CPE0010,2026-08-20 15:00:00,2026-08-20-15,SYNTH-009,5GHz,40,802.11ac,-60.47,-90,1,235.12,358.86,0.12,SLA,3600,NE0010,2026-08-20 15:00:00,SYNTH-009,235.12,40,SYNTH-009,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.9,connected,CPE,1.2.1,,ZTE
WIFI012063,CPE0013,2026-08-20 15:00:00,2026-08-20-15,SYNTH-012,5GHz,36,802.11ac,-55.59,-90,6,166.44,229.3,0.01,CMU,3600,NE0013,2026-08-20 15:00:00,SYNTH-012,166.44,36,SYNTH-012,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.12,connected,CPE,1.2.1,,ZTE
WIFI015063,CPE0016,2026-08-20 15:00:00,2026-08-20-15,SYNTH-015,5GHz,48,802.11ac,-63.04,-90,9,376.11,295.87,0.03,NBH,3600,NE0016,2026-08-20 15:00:00,SYNTH-015,376.11,48,SYNTH-015,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.15,connected,CPE,1.2.1,,ZTE
WIFI018063,CPE0019,2026-08-20 15:00:00,2026-08-20-15,SYNTH-018,5GHz,44,802.11ac,-57.05,-90,9,258.24,315.66,0.02,NBH,3600,NE0019,2026-08-20 15:00:00,SYNTH-018,258.24,44,SYNTH-018,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.18,connected,CPE,1.2.1,,ZTE
WIFI021063,CPE0022,2026-08-20 15:00:00,2026-08-20-15,SYNTH-021,5GHz,40,802.11ac,-66.53,-90,6,162.53,113.0,0.1,HCM,3600,NE0022,2026-08-20 15:00:00,SYNTH-021,162.53,40,SYNTH-021,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.21,connected,CPE,1.2.1,,ZTE
WIFI024063,CPE0025,2026-08-20 15:00:00,2026-08-20-15,SYNTH-024,5GHz,36,802.11ac,-48.82,-90,7,122.86,248.79,0.12,HCM,3600,NE0025,2026-08-20 15:00:00,SYNTH-024,122.86,36,SYNTH-024,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.24,connected,CPE,1.2.1,,ZTE
WIFI027063,CPE0028,2026-08-20 15:00:00,2026-08-20-15,SYNTH-027,5GHz,48,802.11ac,-59.1,-90,2,239.68,91.49,0.04,KHA,3600,NE0028,2026-08-20 15:00:00,SYNTH-027,239.68,48,SYNTH-027,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.27,connected,CPE,1.2.1,,ZTE
WIFI001064,CPE0002,2026-08-20 16:00:00,2026-08-20-16,SYNTH-001,5GHz,40,802.11ac,-70.46,-90,3,295.65,368.43,0.11,DBN,3600,NE0002,2026-08-20 16:00:00,SYNTH-001,295.65,40,SYNTH-001,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.1,connected,CPE,1.2.1,,ZTE
WIFI004064,CPE0005,2026-08-20 16:00:00,2026-08-20-16,SYNTH-004,5GHz,36,802.11ac,-70.65,-90,7,302.37,369.18,0.04,DBN,3600,NE0005,2026-08-20 16:00:00,SYNTH-004,302.37,36,SYNTH-004,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.4,connected,CPE,1.2.1,,ZTE
WIFI007064,CPE0008,2026-08-20 16:00:00,2026-08-20-16,SYNTH-007,5GHz,48,802.11ac,-63.02,-90,3,159.39,118.94,0.11,SLA,3600,NE0008,2026-08-20 16:00:00,SYNTH-007,159.39,48,SYNTH-007,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.7,connected,CPE,1.2.1,,ZTE
WIFI010064,CPE0011,2026-08-20 16:00:00,2026-08-20-16,SYNTH-010,5GHz,44,802.11ac,-61.63,-90,3,323.39,306.33,0.1,CMU,3600,NE0011,2026-08-20 16:00:00,SYNTH-010,323.39,44,SYNTH-010,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.10,connected,CPE,1.2.1,,ZTE
WIFI013064,CPE0014,2026-08-20 16:00:00,2026-08-20-16,SYNTH-013,5GHz,40,802.11ac,-66.26,-90,9,357.99,323.98,0.06,CMU,3600,NE0014,2026-08-20 16:00:00,SYNTH-013,357.99,40,SYNTH-013,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.13,connected,CPE,1.2.1,,ZTE
WIFI016064,CPE0017,2026-08-20 16:00:00,2026-08-20-16,SYNTH-016,5GHz,36,802.11ac,-64.13,-90,5,121.64,347.86,0.11,NBH,3600,NE0017,2026-08-20 16:00:00,SYNTH-016,121.64,36,SYNTH-016,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.16,connected,CPE,1.2.1,,ZTE
WIFI019064,CPE0020,2026-08-20 16:00:00,2026-08-20-16,SYNTH-019,5GHz,48,802.11ac,-46.45,-90,4,384.98,263.15,0.05,NBH,3600,NE0020,2026-08-20 16:00:00,SYNTH-019,384.98,48,SYNTH-019,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.19,connected,CPE,1.2.1,,ZTE
WIFI022064,CPE0023,2026-08-20 16:00:00,2026-08-20-16,SYNTH-022,5GHz,44,802.11ac,-45.9,-90,5,249.69,134.78,0.01,HCM,3600,NE0023,2026-08-20 16:00:00,SYNTH-022,249.69,44,SYNTH-022,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.22,connected,CPE,1.2.1,,ZTE
WIFI025064,CPE0026,2026-08-20 16:00:00,2026-08-20-16,SYNTH-025,5GHz,40,802.11ac,-69.37,-90,4,300.93,257.58,0.11,KHA,3600,NE0026,2026-08-20 16:00:00,SYNTH-025,300.93,40,SYNTH-025,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.25,connected,CPE,1.2.1,,ZTE
WIFI028064,CPE0029,2026-08-20 16:00:00,2026-08-20-16,SYNTH-028,5GHz,36,802.11ac,-54.83,-90,8,279.03,366.23,0.03,KHA,3600,NE0029,2026-08-20 16:00:00,SYNTH-028,279.03,36,SYNTH-028,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.28,connected,CPE,1.2.1,,ZTE
WIFI002065,CPE0003,2026-08-20 17:00:00,2026-08-20-17,SYNTH-002,5GHz,44,802.11ac,-61.04,-90,2,302.41,323.87,0.12,DBN,3600,NE0003,2026-08-20 17:00:00,SYNTH-002,302.41,44,SYNTH-002,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.2,connected,CPE,1.2.1,,ZTE
WIFI005065,CPE0006,2026-08-20 17:00:00,2026-08-20-17,SYNTH-005,5GHz,40,802.11ac,-45.9,-90,2,305.44,118.67,0.08,SLA,3600,NE0006,2026-08-20 17:00:00,SYNTH-005,305.44,40,SYNTH-005,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.5,connected,CPE,1.2.1,,ZTE
WIFI008065,CPE0009,2026-08-20 17:00:00,2026-08-20-17,SYNTH-008,5GHz,36,802.11ac,-45.54,-90,3,114.99,226.08,0.09,SLA,3600,NE0009,2026-08-20 17:00:00,SYNTH-008,114.99,36,SYNTH-008,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.8,connected,CPE,1.2.1,,ZTE
WIFI011065,CPE0012,2026-08-20 17:00:00,2026-08-20-17,SYNTH-011,5GHz,48,802.11ac,-51.9,-90,4,214.16,331.6,0.04,CMU,3600,NE0012,2026-08-20 17:00:00,SYNTH-011,214.16,48,SYNTH-011,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.11,connected,CPE,1.2.1,,ZTE
WIFI014065,CPE0015,2026-08-20 17:00:00,2026-08-20-17,SYNTH-014,5GHz,44,802.11ac,-49.69,-90,4,192.75,235.36,0.1,CMU,3600,NE0015,2026-08-20 17:00:00,SYNTH-014,192.75,44,SYNTH-014,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.14,connected,CPE,1.2.1,,ZTE
WIFI017065,CPE0018,2026-08-20 17:00:00,2026-08-20-17,SYNTH-017,5GHz,40,802.11ac,-64.17,-90,1,264.28,86.57,0.12,NBH,3600,NE0018,2026-08-20 17:00:00,SYNTH-017,264.28,40,SYNTH-017,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.17,connected,CPE,1.2.1,,ZTE
WIFI020065,CPE0021,2026-08-20 17:00:00,2026-08-20-17,SYNTH-020,5GHz,36,802.11ac,-49.45,-90,7,308.08,159.74,0.02,HCM,3600,NE0021,2026-08-20 17:00:00,SYNTH-020,308.08,36,SYNTH-020,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.20,connected,CPE,1.2.1,,ZTE
WIFI023065,CPE0024,2026-08-20 17:00:00,2026-08-20-17,SYNTH-023,5GHz,48,802.11ac,-66.15,-90,5,145.23,199.93,0.07,HCM,3600,NE0024,2026-08-20 17:00:00,SYNTH-023,145.23,48,SYNTH-023,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.23,connected,CPE,1.2.1,,ZTE
WIFI026065,CPE0027,2026-08-20 17:00:00,2026-08-20-17,SYNTH-026,5GHz,44,802.11ac,-70.69,-90,9,354.54,84.34,0.1,KHA,3600,NE0027,2026-08-20 17:00:00,SYNTH-026,354.54,44,SYNTH-026,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.26,connected,CPE,1.2.1,,ZTE
WIFI029065,CPE0030,2026-08-20 17:00:00,2026-08-20-17,SYNTH-029,5GHz,40,802.11ac,-49.9,-90,2,100.91,214.74,0.05,KHA,3600,NE0030,2026-08-20 17:00:00,SYNTH-029,100.91,40,SYNTH-029,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.29,connected,CPE,1.2.1,,ZTE
WIFI000066,CPE0001,2026-08-20 18:00:00,2026-08-20-18,SYNTH-000,5GHz,36,802.11ac,-49.01,-90,4,157.91,327.24,0.08,DBN,3600,NE0001,2026-08-20 18:00:00,SYNTH-000,157.91,36,SYNTH-000,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.0,connected,CPE,1.2.1,,ZTE
WIFI003066,CPE0004,2026-08-20 18:00:00,2026-08-20-18,SYNTH-003,5GHz,48,802.11ac,-66.72,-90,9,189.01,305.86,0.1,DBN,3600,NE0004,2026-08-20 18:00:00,SYNTH-003,189.01,48,SYNTH-003,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.3,connected,CPE,1.2.1,,ZTE
WIFI006066,CPE0007,2026-08-20 18:00:00,2026-08-20-18,SYNTH-006,5GHz,44,802.11ac,-68.6,-90,5,90.49,219.33,0.04,SLA,3600,NE0007,2026-08-20 18:00:00,SYNTH-006,90.49,44,SYNTH-006,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.6,connected,CPE,1.2.1,,ZTE
WIFI009066,CPE0010,2026-08-20 18:00:00,2026-08-20-18,SYNTH-009,5GHz,40,802.11ac,-60.81,-90,9,163.59,175.74,0.02,SLA,3600,NE0010,2026-08-20 18:00:00,SYNTH-009,163.59,40,SYNTH-009,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.9,connected,CPE,1.2.1,,ZTE
WIFI012066,CPE0013,2026-08-20 18:00:00,2026-08-20-18,SYNTH-012,5GHz,36,802.11ac,-48.38,-90,5,257.47,266.5,0.04,CMU,3600,NE0013,2026-08-20 18:00:00,SYNTH-012,257.47,36,SYNTH-012,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.12,connected,CPE,1.2.1,,ZTE
WIFI015066,CPE0016,2026-08-20 18:00:00,2026-08-20-18,SYNTH-015,5GHz,48,802.11ac,-66.31,-90,6,206.34,181.44,0.03,NBH,3600,NE0016,2026-08-20 18:00:00,SYNTH-015,206.34,48,SYNTH-015,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.15,connected,CPE,1.2.1,,ZTE
WIFI018066,CPE0019,2026-08-20 18:00:00,2026-08-20-18,SYNTH-018,5GHz,44,802.11ac,-48.75,-90,2,212.75,303.43,0.08,NBH,3600,NE0019,2026-08-20 18:00:00,SYNTH-018,212.75,44,SYNTH-018,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.18,connected,CPE,1.2.1,,ZTE
WIFI021066,CPE0022,2026-08-20 18:00:00,2026-08-20-18,SYNTH-021,5GHz,40,802.11ac,-53.66,-90,6,220.48,197.29,0.12,HCM,3600,NE0022,2026-08-20 18:00:00,SYNTH-021,220.48,40,SYNTH-021,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.21,connected,CPE,1.2.1,,ZTE
WIFI024066,CPE0025,2026-08-20 18:00:00,2026-08-20-18,SYNTH-024,5GHz,36,802.11ac,-46.17,-90,7,260.4,226.23,0.04,HCM,3600,NE0025,2026-08-20 18:00:00,SYNTH-024,260.4,36,SYNTH-024,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.24,connected,CPE,1.2.1,,ZTE
WIFI027066,CPE0028,2026-08-20 18:00:00,2026-08-20-18,SYNTH-027,5GHz,48,802.11ac,-60.02,-90,1,222.2,174.08,0.04,KHA,3600,NE0028,2026-08-20 18:00:00,SYNTH-027,222.2,48,SYNTH-027,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.27,connected,CPE,1.2.1,,ZTE
WIFI001067,CPE0002,2026-08-20 19:00:00,2026-08-20-19,SYNTH-001,5GHz,40,802.11ac,-54.07,-90,8,325.33,90.15,0.07,DBN,3600,NE0002,2026-08-20 19:00:00,SYNTH-001,325.33,40,SYNTH-001,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.1,connected,CPE,1.2.1,,ZTE
WIFI004067,CPE0005,2026-08-20 19:00:00,2026-08-20-19,SYNTH-004,5GHz,36,802.11ac,-51.86,-90,9,308.61,134.65,0.07,DBN,3600,NE0005,2026-08-20 19:00:00,SYNTH-004,308.61,36,SYNTH-004,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.4,connected,CPE,1.2.1,,ZTE
WIFI007067,CPE0008,2026-08-20 19:00:00,2026-08-20-19,SYNTH-007,5GHz,48,802.11ac,-47.13,-90,1,295.4,169.4,0.05,SLA,3600,NE0008,2026-08-20 19:00:00,SYNTH-007,295.4,48,SYNTH-007,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.7,connected,CPE,1.2.1,,ZTE
WIFI010067,CPE0011,2026-08-20 19:00:00,2026-08-20-19,SYNTH-010,5GHz,44,802.11ac,-47.81,-90,9,147.92,382.83,0.11,CMU,3600,NE0011,2026-08-20 19:00:00,SYNTH-010,147.92,44,SYNTH-010,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.10,connected,CPE,1.2.1,,ZTE
WIFI013067,CPE0014,2026-08-20 19:00:00,2026-08-20-19,SYNTH-013,5GHz,40,802.11ac,-52.33,-90,6,304.48,204.28,0.05,CMU,3600,NE0014,2026-08-20 19:00:00,SYNTH-013,304.48,40,SYNTH-013,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.13,connected,CPE,1.2.1,,ZTE
WIFI016067,CPE0017,2026-08-20 19:00:00,2026-08-20-19,SYNTH-016,5GHz,36,802.11ac,-64.94,-90,2,204.67,310.35,0.08,NBH,3600,NE0017,2026-08-20 19:00:00,SYNTH-016,204.67,36,SYNTH-016,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.16,connected,CPE,1.2.1,,ZTE
WIFI019067,CPE0020,2026-08-20 19:00:00,2026-08-20-19,SYNTH-019,5GHz,48,802.11ac,-48.45,-90,7,162.96,165.4,0.07,NBH,3600,NE0020,2026-08-20 19:00:00,SYNTH-019,162.96,48,SYNTH-019,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.19,connected,CPE,1.2.1,,ZTE
WIFI022067,CPE0023,2026-08-20 19:00:00,2026-08-20-19,SYNTH-022,5GHz,44,802.11ac,-67.84,-90,2,298.45,203.0,0.08,HCM,3600,NE0023,2026-08-20 19:00:00,SYNTH-022,298.45,44,SYNTH-022,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.22,connected,CPE,1.2.1,,ZTE
WIFI025067,CPE0026,2026-08-20 19:00:00,2026-08-20-19,SYNTH-025,5GHz,40,802.11ac,-50.09,-90,7,136.57,82.41,0.05,KHA,3600,NE0026,2026-08-20 19:00:00,SYNTH-025,136.57,40,SYNTH-025,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.25,connected,CPE,1.2.1,,ZTE
WIFI028067,CPE0029,2026-08-20 19:00:00,2026-08-20-19,SYNTH-028,5GHz,36,802.11ac,-71.76,-90,5,174.9,274.03,0.1,KHA,3600,NE0029,2026-08-20 19:00:00,SYNTH-028,174.9,36,SYNTH-028,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.28,connected,CPE,1.2.1,,ZTE
WIFI002068,CPE0003,2026-08-20 20:00:00,2026-08-20-20,SYNTH-002,5GHz,44,802.11ac,-51.92,-90,2,245.43,123.97,0.09,DBN,3600,NE0003,2026-08-20 20:00:00,SYNTH-002,245.43,44,SYNTH-002,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.2,connected,CPE,1.2.1,,ZTE
WIFI005068,CPE0006,2026-08-20 20:00:00,2026-08-20-20,SYNTH-005,5GHz,40,802.11ac,-60.56,-90,1,391.77,171.62,0.02,SLA,3600,NE0006,2026-08-20 20:00:00,SYNTH-005,391.77,40,SYNTH-005,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.5,connected,CPE,1.2.1,,ZTE
WIFI008068,CPE0009,2026-08-20 20:00:00,2026-08-20-20,SYNTH-008,5GHz,36,802.11ac,-53.44,-90,7,382.06,371.35,0.08,SLA,3600,NE0009,2026-08-20 20:00:00,SYNTH-008,382.06,36,SYNTH-008,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.8,connected,CPE,1.2.1,,ZTE
WIFI011068,CPE0012,2026-08-20 20:00:00,2026-08-20-20,SYNTH-011,5GHz,48,802.11ac,-52.58,-90,6,176.41,133.89,0.1,CMU,3600,NE0012,2026-08-20 20:00:00,SYNTH-011,176.41,48,SYNTH-011,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.11,connected,CPE,1.2.1,,ZTE
WIFI014068,CPE0015,2026-08-20 20:00:00,2026-08-20-20,SYNTH-014,5GHz,44,802.11ac,-54.04,-90,4,251.05,111.84,0.11,CMU,3600,NE0015,2026-08-20 20:00:00,SYNTH-014,251.05,44,SYNTH-014,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.14,connected,CPE,1.2.1,,ZTE
