cell_id,station_id,province_code,area_code,date_hour,utc_time_ms,availability_pct,dl_traffic_gb,ul_traffic_gb,dl_throughput_mbps,ul_throughput_mbps,rrc_attempt,rrc_success,ho_attempt,ho_success,prb_dl_util_pct,latency_ms,packet_loss_pct,active_users,kpi_quality_flag
CELL060101,ST0601,KHA,KV2,2026-08-20-06,1787180400000,99.4,0.82,0.26,14.76,3.12,173,168,62,60,13.71,22.89,0.03,89,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-07,1787184000000,99.92,1.36,0.43,24.48,5.16,194,190,85,82,39.37,29.11,0.05,152,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-08,1787187600000,99.5,1.92,0.63,34.56,7.56,159,156,88,84,29.25,26.94,0.05,144,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-09,1787191200000,99.97,2.57,0.79,46.26,9.48,162,156,53,50,33.4,15.94,0.12,68,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-10,1787194800000,99.83,2.03,0.59,36.54,7.08,192,187,72,69,42.54,29.03,0.04,139,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-11,1787198400000,99.24,2.43,0.54,43.74,6.48,71,65,48,45,29.89,20.18,0.11,114,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-12,1787202000000,99.52,1.46,0.32,26.28,3.84,81,76,47,45,38.69,14.73,0.1,142,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-13,1787205600000,99.26,2.54,0.78,45.72,9.36,184,179,44,42,40.36,15.59,0.06,47,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-14,1787209200000,99.48,1.94,0.69,34.92,8.28,152,148,87,84,40.15,12.72,0.03,82,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-15,1787212800000,99.96,2.35,0.71,42.3,8.52,82,76,57,55,39.67,14.93,0.04,106,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-16,1787216400000,99.81,2.12,0.78,38.16,9.36,178,177,36,34,37.1,19.85,0.07,153,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-17,1787220000000,99.33,1.49,0.56,26.82,6.72,130,126,69,68,27.65,18.59,0.05,79,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-18,1787223600000,99.53,3.78,1.43,68.04,17.16,116,111,45,44,50.83,24.71,0.09,128,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-19,1787227200000,99.95,2.99,0.82,53.82,9.84,79,75,47,44,50.39,24.33,0.11,60,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-20,1787230800000,99.86,3.34,0.86,60.12,10.32,176,172,22,19,56.27,14.64,0.15,60,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-21,1787234400000,99.85,3.97,1.15,71.46,13.8,119,115,89,85,50.03,19.98,0.03,68,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-22,1787238000000,99.82,2.64,0.76,47.52,9.12,165,164,34,31,60.55,12.85,0.04,51,normal
CELL060101,ST0601,KHA,KV2,2026-08-20-23,1787241600000,99.24,1.43,0.4,25.74,4.8,213,208,60,58,28.23,17.14,0.05,134,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-00,1786986000000,99.63,1.08,0.35,19.44,4.2,142,136,51,49,23.81,16.4,0.09,93,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-01,1786989600000,99.5,1.02,0.27,18.36,3.24,161,157,90,90,21.6,23.02,0.17,115,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-02,1786993200000,99.62,1.34,0.38,24.12,4.56,179,178,39,39,23.32,12.67,0.19,78,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-03,1786996800000,99.48,0.94,0.29,16.92,3.48,212,208,30,29,19.22,27.38,0.18,144,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-04,1787000400000,99.4,1.26,0.32,22.68,3.84,215,210,56,52,11.56,23.05,0.16,41,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-05,1787004000000,99.66,0.87,0.2,15.66,2.4,74,70,80,79,19.64,19.92,0.15,55,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-06,1787007600000,99.91,1.24,0.34,22.32,4.08,94,92,23,21,20.46,15.75,0.14,85,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-07,1787011200000,99.81,1.65,0.49,29.7,5.88,118,115,82,80,34.02,12.53,0.06,105,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-08,1787014800000,99.51,2.15,0.6,38.7,7.2,131,126,89,87,42.31,21.93,0.12,140,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-09,1787018400000,99.72,2.57,0.82,46.26,9.84,143,142,40,37,36.21,22.8,0.02,151,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-10,1787022000000,99.73,1.76,0.55,31.68,6.6,172,170,63,59,34.71,13.43,0.03,110,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-11,1787025600000,99.33,2.09,0.53,37.62,6.36,118,113,41,37,35.3,27.28,0.03,114,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-12,1787029200000,99.57,1.97,0.63,35.46,7.56,100,99,81,81,34.92,13.0,0.1,121,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-13,1787032800000,99.59,1.39,0.37,25.02,4.44,200,196,36,35,32.65,22.12,0.08,88,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-14,1787036400000,99.84,1.82,0.42,32.76,5.04,212,209,88,86,38.32,17.54,0.02,150,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-15,1787040000000,99.91,1.77,0.5,31.86,6.0,155,152,31,28,40.78,21.26,0.2,138,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-16,1787043600000,99.55,2.24,0.76,40.32,9.12,203,198,53,49,28.72,15.26,0.17,71,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-17,1787047200000,99.55,2.43,0.87,43.74,10.44,108,103,56,55,35.18,12.21,0.02,31,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-18,1787050800000,99.98,3.81,1.36,68.58,16.32,74,70,64,60,57.96,18.92,0.07,103,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-19,1787054400000,99.33,2.74,0.93,49.32,11.16,155,152,50,48,61.89,15.92,0.09,103,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-20,1787058000000,99.52,3.5,1.03,63.0,12.36,140,134,57,57,55.91,12.14,0.2,121,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-21,1787061600000,99.45,3.26,1.1,58.68,13.2,99,93,88,84,51.59,27.9,0.19,70,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-22,1787065200000,99.46,3.21,0.99,57.78,11.88,213,207,78,78,51.54,12.68,0.03,99,normal
CELL060102,ST0601,KHA,KV2,2026-08-18-23,1787068800000,99.27,1.73,0.52,31.14,6.24,71,68,77,75,35.59,29.55,0.17,60,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-00,1787072400000,99.46,1.4,0.32,25.2,3.84,187,183,53,53,15.2,14.98,0.04,33,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-01,1787076000000,99.79,1.38,0.43,24.84,5.16,159,157,85,85,11.69,28.8,0.11,75,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-02,1787079600000,99.9,0.79,0.23,14.22,2.76,121,116,60,58,26.27,21.66,0.06,70,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-03,1787083200000,99.44,1.29,0.35,23.22,4.2,187,182,40,36,27.18,23.72,0.09,105,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-04,1787086800000,99.97,1.14,0.28,20.52,3.36,139,133,81,77,26.97,16.86,0.04,121,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-05,1787090400000,99.38,1.22,0.46,21.96,5.52,143,140,36,36,11.54,18.67,0.2,110,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-06,1787094000000,99.62,1.14,0.4,20.52,4.8,103,102,85,85,17.87,23.34,0.07,110,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-07,1787097600000,99.54,1.73,0.41,31.14,4.92,83,79,22,21,28.54,13.8,0.12,84,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-08,1787101200000,99.75,1.37,0.47,24.66,5.64,148,146,49,48,42.36,22.43,0.07,157,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-09,1787104800000,99.69,1.48,0.5,26.64,6.0,122,119,29,25,42.57,29.69,0.04,143,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-10,1787108400000,99.64,2.26,0.56,40.68,6.72,161,160,46,42,36.88,17.17,0.07,90,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-11,1787112000000,99.28,1.38,0.39,24.84,4.68,169,164,64,60,36.49,23.31,0.04,117,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-12,1787115600000,99.77,2.23,0.68,40.14,8.16,204,203,87,85,42.47,20.17,0.13,42,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-13,1787119200000,99.27,1.67,0.49,30.06,5.88,82,76,42,38,40.4,12.02,0.16,104,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-14,1787122800000,99.84,2.47,0.75,44.46,9.0,114,113,49,46,28.2,29.43,0.13,109,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-15,1787126400000,99.72,1.37,0.34,24.66,4.08,137,135,61,58,38.74,14.69,0.12,64,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-16,1787130000000,99.81,1.95,0.47,35.1,5.64,73,72,40,39,31.46,23.25,0.09,94,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-17,1787133600000,99.69,1.76,0.55,31.68,6.6,120,119,51,47,32.5,17.56,0.11,51,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-18,1787137200000,99.76,2.12,0.52,38.16,6.24,218,217,47,45,58.55,24.23,0.11,44,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-19,1787140800000,99.97,2.45,0.7,44.1,8.4,122,116,31,27,56.19,24.15,0.14,93,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-20,1787144400000,99.74,3.74,0.89,67.32,10.68,119,115,30,30,62.21,24.46,0.13,122,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-21,1787148000000,99.96,3.97,1.23,71.46,14.76,203,197,63,60,54.13,18.68,0.11,98,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-22,1787151600000,99.91,3.42,1.12,61.56,13.44,98,93,48,48,52.15,29.66,0.18,111,normal
CELL060102,ST0601,KHA,KV2,2026-08-19-23,1787155200000,99.81,1.91,0.69,34.38,8.28,122,120,77,74,30.16,18.93,0.05,104,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-00,1787158800000,99.69,0.98,0.35,17.64,4.2,165,159,20,16,15.76,29.44,0.07,70,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-01,1787162400000,99.59,1.34,0.42,24.12,5.04,75,72,50,50,13.03,15.14,0.07,153,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-02,1787166000000,99.23,0.74,0.21,13.32,2.52,130,128,26,25,25.74,29.74,0.06,97,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-03,1787169600000,99.29,1.23,0.4,22.14,4.8,201,195,30,30,13.85,12.06,0.11,91,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-04,1787173200000,99.76,1.03,0.23,18.54,2.76,208,207,25,23,17.26,21.64,0.12,136,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-05,1787176800000,99.41,1.42,0.32,25.56,3.84,146,145,30,28,11.97,25.75,0.12,99,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-06,1787180400000,99.7,1.26,0.28,22.68,3.36,214,213,62,60,13.17,14.53,0.09,83,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-07,1787184000000,99.42,2.56,0.79,46.08,9.48,143,142,23,19,31.64,25.21,0.16,86,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-08,1787187600000,99.52,1.61,0.47,28.98,5.64,182,178,64,61,38.03,22.63,0.11,35,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-09,1787191200000,99.24,1.77,0.62,31.86,7.44,189,185,72,68,38.92,22.03,0.15,120,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-10,1787194800000,99.62,2.25,0.51,40.5,6.12,141,135,55,53,38.9,25.13,0.06,50,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-11,1787198400000,99.92,2.05,0.55,36.9,6.6,211,209,58,54,31.09,12.2,0.2,40,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-12,1787202000000,99.57,1.71,0.4,30.78,4.8,101,97,70,67,34.11,18.92,0.09,39,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-13,1787205600000,99.66,1.6,0.46,28.8,5.52,120,117,49,47,31.68,12.58,0.07,149,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-14,1787209200000,99.89,1.94,0.61,34.92,7.32,220,217,59,56,39.2,12.52,0.15,63,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-15,1787212800000,99.63,1.47,0.45,26.46,5.4,139,137,54,51,27.66,22.93,0.13,153,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-16,1787216400000,99.51,2.34,0.8,42.12,9.6,182,179,38,38,41.79,27.27,0.07,106,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-17,1787220000000,99.73,1.69,0.44,30.42,5.28,120,114,40,38,33.72,28.77,0.14,98,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-18,1787223600000,99.93,2.95,0.92,53.1,11.04,111,108,89,87,61.33,27.19,0.12,107,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-19,1787227200000,99.93,2.97,0.99,53.46,11.88,193,189,26,22,48.43,14.46,0.04,50,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-20,1787230800000,99.42,2.29,0.54,41.22,6.48,74,72,84,84,57.72,21.73,0.11,48,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-21,1787234400000,99.75,2.07,0.77,37.26,9.24,186,184,75,71,59.14,17.54,0.19,64,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-22,1787238000000,99.78,3.97,1.29,71.46,15.48,99,97,47,46,50.97,21.52,0.09,153,normal
CELL060102,ST0601,KHA,KV2,2026-08-20-23,1787241600000,99.62,1.73,0.58,31.14,6.96,202,200,60,60,42.1,18.72,0.09,42,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-00,1786986000000,99.61,0.98,0.24,17.64,2.88,130,129,51,47,14.72,16.35,0.08,128,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-01,1786989600000,99.68,1.37,0.52,24.66,6.24,79,76,21,19,26.01,13.85,0.02,127,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-02,1786993200000,99.93,1.18,0.38,21.24,4.56,87,86,30,30,25.02,19.9,0.05,160,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-03,1786996800000,99.49,0.72,0.23,12.96,2.76,193,192,20,20,19.17,14.03,0.15,119,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-04,1787000400000,99.99,1.11,0.35,19.98,4.2,190,185,75,75,22.05,25.44,0.19,40,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-05,1787004000000,99.21,1.4,0.37,25.2,4.44,114,113,56,54,13.14,19.88,0.19,59,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-06,1787007600000,99.29,1.26,0.32,22.68,3.84,100,94,85,83,22.55,27.13,0.15,58,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-07,1787011200000,99.87,2.25,0.75,40.5,9.0,149,146,57,57,28.99,26.96,0.18,84,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-08,1787014800000,99.27,1.58,0.57,28.44,6.84,140,136,28,25,35.16,19.18,0.03,113,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-09,1787018400000,99.27,2.17,0.48,39.06,5.76,133,131,56,52,35.27,27.28,0.06,117,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-10,1787022000000,99.32,1.42,0.35,25.56,4.2,76,75,31,31,40.17,14.03,0.07,139,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-11,1787025600000,99.48,2.25,0.55,40.5,6.6,197,195,44,43,35.25,20.59,0.08,94,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-12,1787029200000,99.92,2.2,0.57,39.6,6.84,163,158,69,66,37.16,25.39,0.19,113,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-13,1787032800000,99.91,1.36,0.46,24.48,5.52,105,100,33,30,37.7,25.93,0.13,155,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-14,1787036400000,99.27,1.32,0.49,23.76,5.88,148,144,30,29,42.83,18.05,0.09,135,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-15,1787040000000,99.48,1.97,0.47,35.46,5.64,191,188,34,34,30.12,12.71,0.02,127,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-16,1787043600000,99.54,2.02,0.7,36.36,8.4,108,105,24,21,37.24,19.71,0.08,105,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-17,1787047200000,99.29,2.38,0.81,42.84,9.72,102,98,66,64,27.82,26.17,0.12,60,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-18,1787050800000,99.79,3.39,0.84,61.02,10.08,73,68,64,64,56.89,29.87,0.08,89,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-19,1787054400000,99.85,3.81,1.08,68.58,12.96,96,90,36,33,53.41,25.07,0.05,101,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-20,1787058000000,99.91,2.62,0.94,47.16,11.28,137,132,37,34,48.24,13.88,0.17,59,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-21,1787061600000,99.36,3.07,1.17,55.26,14.04,156,154,51,47,52.62,12.81,0.09,157,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-22,1787065200000,99.85,2.51,0.86,45.18,10.32,82,76,25,22,49.02,13.04,0.13,136,normal
CELL060201,ST0602,KHA,KV2,2026-08-18-23,1787068800000,99.73,2.49,0.94,44.82,11.28,193,187,77,74,38.75,24.12,0.11,53,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-00,1787072400000,99.85,1.4,0.39,25.2,4.68,166,160,24,22,13.22,21.84,0.04,107,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-01,1787076000000,99.28,0.74,0.22,13.32,2.64,79,75,40,37,13.96,24.04,0.16,150,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-02,1787079600000,99.63,1.25,0.43,22.5,5.16,194,188,87,84,25.1,28.28,0.19,82,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-03,1787083200000,99.94,1.0,0.38,18.0,4.56,77,74,21,21,22.66,19.92,0.18,99,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-04,1787086800000,99.22,1.1,0.25,19.8,3.0,214,211,53,50,19.86,22.52,0.04,36,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-05,1787090400000,99.74,1.29,0.34,23.22,4.08,124,120,25,23,24.31,21.24,0.15,99,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-06,1787094000000,99.67,1.26,0.38,22.68,4.56,192,187,38,36,13.11,27.36,0.03,57,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-07,1787097600000,99.5,2.04,0.51,36.72,6.12,193,187,49,48,33.66,24.16,0.01,146,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-08,1787101200000,99.93,2.55,0.62,45.9,7.44,185,179,21,21,32.03,14.38,0.1,110,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-09,1787104800000,99.78,2.59,0.93,46.62,11.16,107,101,50,48,42.69,13.45,0.06,72,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-10,1787108400000,99.56,1.48,0.45,26.64,5.4,185,183,89,86,40.14,28.99,0.16,105,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-11,1787112000000,99.82,2.19,0.67,39.42,8.04,148,142,73,72,39.8,14.72,0.12,101,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-12,1787115600000,99.83,1.8,0.58,32.4,6.96,120,115,86,83,35.67,24.15,0.12,55,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-13,1787119200000,99.76,1.7,0.5,30.6,6.0,127,123,86,85,33.19,18.56,0.03,142,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-14,1787122800000,99.28,1.52,0.49,27.36,5.88,129,123,49,48,42.96,16.1,0.15,80,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-15,1787126400000,99.65,2.39,0.76,43.02,9.12,204,198,67,63,31.09,28.64,0.18,131,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-16,1787130000000,99.59,1.47,0.4,26.46,4.8,150,148,89,86,30.62,14.69,0.03,115,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-17,1787133600000,99.74,2.1,0.77,37.8,9.24,136,131,64,60,37.85,25.35,0.13,48,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-18,1787137200000,99.71,3.87,0.89,69.66,10.68,108,104,56,55,52.6,14.53,0.11,82,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-19,1787140800000,99.39,3.23,1.2,58.14,14.4,182,178,20,16,54.7,19.32,0.05,33,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-20,1787144400000,99.99,2.56,0.92,46.08,11.04,170,169,55,55,49.55,26.72,0.14,38,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-21,1787148000000,99.66,3.65,1.31,65.7,15.72,189,187,68,68,58.14,22.47,0.07,126,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-22,1787151600000,99.4,3.35,1.01,60.3,12.12,108,106,79,77,51.59,21.81,0.12,103,normal
CELL060201,ST0602,KHA,KV2,2026-08-19-23,1787155200000,99.33,2.31,0.59,41.58,7.08,109,108,48,47,42.8,28.03,0.13,37,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-00,1787158800000,99.53,1.0,0.36,18.0,4.32,212,209,79,76,19.51,28.14,0.1,67,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-01,1787162400000,99.64,1.2,0.31,21.6,3.72,199,193,46,43,11.55,16.72,0.11,36,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-02,1787166000000,99.94,1.29,0.42,23.22,5.04,144,139,40,36,26.29,15.56,0.01,37,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-03,1787169600000,99.33,0.79,0.21,14.22,2.52,90,88,52,48,21.31,20.69,0.17,109,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-04,1787173200000,99.26,1.2,0.45,21.6,5.4,157,151,56,54,24.67,17.05,0.08,111,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-05,1787176800000,99.68,1.35,0.34,24.3,4.08,162,156,77,74,19.6,12.32,0.18,67,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-06,1787180400000,99.95,1.06,0.33,19.08,3.96,157,153,68,64,24.61,26.1,0.06,104,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-07,1787184000000,99.68,2.14,0.51,38.52,6.12,179,176,64,64,34.89,20.48,0.12,139,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-08,1787187600000,99.38,1.45,0.37,26.1,4.44,89,83,62,59,42.32,26.7,0.09,73,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-09,1787191200000,99.49,2.39,0.69,43.02,8.28,138,137,66,62,42.01,12.02,0.09,81,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-10,1787194800000,99.98,1.87,0.54,33.66,6.48,112,110,40,36,36.95,24.1,0.18,89,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-11,1787198400000,99.95,1.86,0.63,33.48,7.56,111,109,62,62,41.17,23.85,0.12,69,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-12,1787202000000,99.81,1.55,0.5,27.9,6.0,208,203,90,88,31.63,26.89,0.1,131,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-13,1787205600000,99.99,1.59,0.38,28.62,4.56,100,96,39,38,31.12,17.73,0.13,120,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-14,1787209200000,99.86,2.27,0.61,40.86,7.32,211,209,79,75,35.73,18.44,0.07,159,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-15,1787212800000,99.25,1.62,0.4,29.16,4.8,133,131,80,80,39.3,28.9,0.02,74,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-16,1787216400000,99.91,2.3,0.8,41.4,9.6,70,69,90,88,40.39,17.98,0.18,45,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-17,1787220000000,99.82,2.28,0.65,41.04,7.8,121,115,77,73,38.27,13.38,0.07,130,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-18,1787223600000,99.27,3.87,1.16,69.66,13.92,109,104,85,81,53.1,12.19,0.09,110,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-19,1787227200000,99.5,3.59,0.95,64.62,11.4,166,160,56,53,59.73,28.02,0.16,157,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-20,1787230800000,99.59,2.67,0.73,48.06,8.76,121,115,77,75,51.03,23.68,0.16,98,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-21,1787234400000,99.53,2.18,0.83,39.24,9.96,91,85,61,57,47.3,23.82,0.15,157,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-22,1787238000000,99.76,3.89,0.93,70.02,11.16,80,78,25,24,52.32,14.89,0.03,79,normal
CELL060201,ST0602,KHA,KV2,2026-08-20-23,1787241600000,99.22,1.79,0.46,32.22,5.52,156,151,37,35,40.95,18.11,0.08,74,normal
CELL060202,ST0602,KHA,KV2,2026-08-18-00,1786986000000,99.74,1.31,0.3,23.58,3.6,110,106,77,77,26.27,26.43,0.05,107,normal
CELL060202,ST0602,KHA,KV2,2026-08-18-01,1786989600000,99.73,0.75,0.21,13.5,2.52,85,80,31,29,16.74,22.52,0.19,88,normal
CELL060202,ST0602,KHA,KV2,2026-08-18-02,1786993200000,99.72,1.33,0.32,23.94,3.84,146,145,75,72,23.33,21.26,0.13,101,normal
CELL060202,ST0602,KHA,KV2,2026-08-18-03,1786996800000,99.67,1.3,0.33,23.4,3.96,76,73,41,40,26.83,21.87,0.07,56,normal
CELL060202,ST0602,KHA,KV2,2026-08-18-04,1787000400000,99.26,0.94,0.24,16.92,2.88,132,130,64,62,12.34,20.67,0.03,60,normal
CELL060202,ST0602,KHA,KV2,2026-08-18-05,1787004000000,99.48,1.22,0.41,21.96,4.92,177,174,69,67,20.28,22.47,0.09,60,normal
CELL060202,ST0602,KHA,KV2,2026-08-18-06,1787007600000,99.65,1.18,0.33,21.24,3.96,156,154,88,87,14.01,24.75,0.05,39,normal
CELL060202,ST0602,KHA,KV2,2026-08-18-07,1787011200000,99.22,2.2,0.71,39.6,8.52,123,120,50,48,27.13,29.3,0.11,85,normal
CELL060202,ST0602,KHA,KV2,2026-08-18-08,1787014800000,99.43,1.96,0.57,35.28,6.84,207,204,69,65,31.95,19.22,0.09,60,normal
CELL060202,ST0602,KHA,KV2,2026-08-18-09,1787018400000,99.36,2.09,0.51,37.62,6.12,182,179,21,18,32.68,15.48,0.14,47,normal
CELL060202,ST0602,KHA,KV2,2026-08-18-10,1787022000000,99.47,2.42,0.63,43.56,7.56,104,98,71,69,37.03,28.32,0.04,130,normal
CELL060202,ST0602,KHA,KV2,2026-08-18-11,1787025600000,99.37,1.83,0.58,32.94,6.96,110,108,52,51,42.21,24.48,0.03,107,normal
CELL060202,ST0602,KHA,KV2,2026-08-18-12,1787029200000,99.66,2.11,0.62,37.98,7.44,160,155,39,36,30.35,13.58,0.09,92,normal
